time,text,location,userid,screenname,retweetcount
2019-04-29 09:40:24,"b'#MeraVoteCongressKo and #IndiaVotesForNaMo These two promotional trending hashtags are itself showing that Congress is a team and BJP has a pseudo-self proclaimed-narcissist king who wants to be the cherry on the top, always.#AbHogaNYAY #VoteForCongress #VoteKarIndia #Congress'","Madhya Pradesh, India",995969088081027072,ajay_bagadiya,5
2019-04-29 07:13:49,"b""#VoteForIndia #LokSabhaElections2019 Vote for #Congress for bright future of our country, our coming generation, I did, now it's your turn https://t.co/m1dWh3EOVe""","Jabalpur, India",74975242,nature_luv,0
2019-05-07 23:04:41,b'#RahulGandhi Ji will be in #Gwalior make this program successful with your attendance. \n#AbHogaNYAY https://t.co/rS5D6vaYu7',"Madhya Pradesh, India",894453650382135296,BpstNSUI,1
2019-05-07 16:05:58,"b'Without doubt, the best @RahulGandhi Interview on ABP News. Very straightforward &amp; upfront on every single ques asked. @dibang \n#RahulonABP\nI am sure that mr #RahulGandhi is our next prime minister. \nRahul Gandhi is talking with facts and his good heart\xe2\x9d\xa4. \nHe is very innocent.'","Bhopal, India",801327301124308992,paras_indian,10
2019-05-06 16:55:49,"b'@FZ1610 @Helios29 @timesofindia @MevaniJignesh @narendramodi If they were the candidate, i will definitely go for them.\nBut not #RahulGandhi or any member of Gandhi family.'","Bhopal, India",772220420,Dramit356,0
2019-05-06 09:13:19,b'#LokSabhaElections2019 \n#VoteForIndia \n#VoteForCongress \xe2\x9c\x8b\n#VoteForChange \nI hope #RahulGandhi is our next prime minister. https://t.co/FQg1bwOYJW',"Bhopal, India",801327301124308992,paras_indian,1
2019-05-04 09:22:44,"b'@arunsingh4775 @INCIndia @RahulGandhi @News18India @Network18Group You are best reporter and easily covered #rahulgandhi rally. \n\n@Supriya23bh, @jainendrakumar,  @_pallavighosh.. \nGreat work all'","Bhopal, India",801327301124308992,paras_indian,0
2019-05-03 15:58:20,b'@arunsingh4775 @RahulGandhi Yes.. \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nNext prime minister of India mr @RahulGandhi.. \n\nExcited for #RahulGandhi press conference',"Bhopal, India",801327301124308992,paras_indian,0
2019-05-03 15:54:32,b'@jainendrakumar Yes.. \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nNext prime minister of India mr @RahulGandhi.. \n\nExcited for #RahulGandhi press conference',"Bhopal, India",801327301124308992,paras_indian,0
2019-04-29 13:53:59,b'@TimesNow @sherryontopp i will never vote in my lifetime if #RahulGandhi somehow wins #Amethi \n\n#VoteForIndia',"Madhya Pradesh, India",278965109,abhi_sarawgi,0
2019-04-29 04:52:06,"b'With 3 phases of polling done, #RahulGandhi running away from Amethi, #PriyankaGandhi \xe2\x80\x9cchickening out of #Varanasi even before @narendramodi road show, \xe0\xa4\xb9\xe0\xa4\xb5\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\x96\xe0\xa4\xbc \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x93\xe0\xa4\xb0 \xe0\xa4\xac\xe0\xa4\xb9 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 #ModiHiAayega https://t.co/o6VTZKZwkd'",Bhopal,41512653,anshuman_tiwari,0
2019-05-06 03:15:38,b'@srivatsayb @narendramodi And has RaGa has full right to talk about anyone anything  \xf0\x9f\x98\x82\n#pappu ho kya tum bhi',"Jabalpur, India",175366856,ManishNamdeo23,0
2019-05-05 11:37:29,b'@KumariRukshmani @ShashiTharoor #PAPPU IS MENTAL !\n ADMIT HIM TO HOSP !\n CALLS ALL AS THIEF !\n WHILE HIS DYNASTY IS ON BAIL !\nPRIYANKA IS ALSO MENTAL AS #PAPPU ! \nPRIYANKA WAS EXTREMELY FAILED IN 2014 &amp; 2017  ELECTIONS ! \nSC SHOULD DECLARE #PAPPU AS MENTAL !\nWHOLE NATION IS CHOWKIDAR EXCEPT OF #PAPPU_CHOR !',"GWALIOR, India",256358298,DrBMSinghal,0
2019-05-05 11:35:37,b'@News18Politics #PAPPU IS MENTAL ! ADMIT HIM TO HOSP ! CALLS ALL AS THIEF ! WHILE HIS DYNASTY IS ON BAIL !\nPRIYANKA IS ALSO MENTAL AS #PAPPU ! \nPRIYANKA WAS EXTREMELY FAILED IN 2014 &amp; 2017  ELECTIONS ! \nSC SHOULD DECLARE #PAPPU AS MENTAL !\nWHOLE NATION IS CHOWKIDAR EXCEPT OF #PAPPU_CHOR !',"GWALIOR, India",256358298,DrBMSinghal,0
2019-05-04 19:14:56,"b'Well, we are looking for PM, Not for any #Chowkidar or #Chaywala or #Pappu\n\nIf anyone find some good candidates, please let @PMOIndia know this\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'","Bhopal, India",571517581,techgindia,0
2019-04-29 08:50:26,"b""@aajtak @gauravbh @sardanarohit ANOTHER GIMMICK AFTER GARIBI-HATAO ! \nWHAT A PITIABLE CONDITION OF 133 Yrs OLD CONGRESS WITH A 'MENTAL' CHIEF !\nIT'S TIME TO DISSOLVE THIS ABSURD #PAPPU_CONGRESS !\nCONG-DYNASTY WANTS TO DERAIL THE PROGRESS OF THE NATION UNDER #ITALIAN_CONSPIRACY WITH EXTREME MADNESS OF #PAPPU !""","GWALIOR, India",256358298,DrBMSinghal,0
2019-05-06 16:48:46,"b'@FZ1610 @Helios29 @timesofindia @MevaniJignesh @narendramodi Lets public decide, just wait for 16 more days,\nM sure there are hell lots of intellectuals in india rather than #chamcha .\nIf not #Raga than who.?\xf0\x9f\xa7\x90'","Bhopal, India",772220420,Dramit356,0
2019-05-08 08:35:46,"b'\xe2\x80\x98Rightly or wrongly, decision is made, challenge it in court\xe2\x80\x99: SC junks Cong MP\xe2\x80\x99s plea against EC clean chit to PM | Elections News, The Indian Express https://t.co/k9wWbmgO1R via @IndianExpress'",Bhopal (India),123551051,rvinpandya,0
2019-05-08 07:30:32,b'Congress taking pride in being a vote-splitter: PM Modi\nhttps://t.co/g1FX3pSvu6 via NaMo App https://t.co/CvpT3ItSpu',Bhopal,173064517,mvnair212,0
2019-05-08 07:25:01,b'I stated a fact about Rajiv Gandhi. Why is Congress getting upset: PM Modi\nhttps://t.co/BlYU6Ngs74 via NaMo App https://t.co/K1cga5Y3Cj',Bhopal,173064517,mvnair212,0
2019-05-08 07:02:01,"b'#ModiHiAyega\nAs it is Modi govt which introduced mechanism from seed to market to take farmers out of their miseries. It implemented PM KISAN scheme to ensure them a regular income, unlike Congress who has always betrayed farmers with lies &amp; loot.'","Madhya Pradesh, India",996068164789198849,PrinceR60745332,0
2019-05-08 06:59:48,b'@savvyasaachi Yes.satna seat may be in danger bcz of caste combination and anger towards BJP candidate who won by 8k n 4k in 2014 n 2009. Moreover congress has placed a Brahmin candidate getting support from upper caste n Muslims So yes bt OBCs n SC n ST were with BJP. New voter also with BJP.',"Madhya Pradesh, India",1096472453239341056,ShivamS08910239,0
2019-05-08 06:42:12,"b'@RubikaLiyaquat @nsitharaman @abpnewstv As #Congress is claiming that, many surgical strikes happen at the time of #UPA &amp; news papers like #danikbhaskar are saying it happened please ask is it true?'",Bhopal,3347895433,yashpandey29,0
2019-05-08 06:29:52,"b'This is  only possible when religious fascists like BJP/RSS &amp; fake  secularist  fascist like INC Congress suffering with fascist command mind set are thrown in the garbage bin once and for all. Make a true secular  country, young people as well as kids set your minds on true ... https://t.co/xUVLvPsRE4'",Bhopal,152246181,hitechit,0
2019-05-08 05:25:19,b'People of India you are doing good. When you vote think of yourself and your children and their future. Throw BJP out and stop congress from supplying PM. Give chance to someone else for the post of PM. I have seen these 2 parties in last 35 years. BJP is worst &amp; congress is bad. https://t.co/6An7U3yMTe',Bhopal,152246181,hitechit,0
2019-05-08 05:22:22,b'I stated a fact about Rajiv Gandhi. Why is Congress getting upset: PM Modi\nhttps://t.co/gwJGEAcpXk',"Bhopal, India",152165034,Sushant_Kaushal,0
2019-05-08 05:16:38,b'MP: Congress candidate Digvijay Singh Hold Road show with\xc2\xa0saints https://t.co/yFFW5jp2SL https://t.co/m8qM2bvx4o',"Bhopal, India",868007548586274816,DBhaskarHindi,0
2019-05-08 03:16:50,b'I stated a fact about Rajiv Gandhi. Why is Congress getting upset: PM Modi https://t.co/kAgMK85pul via @timesofindia',Bhopal (India),123551051,rvinpandya,0
2019-05-08 03:15:14,b'Only congress https://t.co/OV61llZG7O',"Chhindwara, India",1036657763491885056,Dharmen10702656,0
2019-05-08 02:48:58,"b""@KarunaGopal1 In MP 2003- 2018 BJP\nIn center 1998- 2004, 2014- present.\n\nPractically- Congress did a lot till '86\nIIFM, BHEL, NIT etc etc then later Govindpura Industrial Area and Mandideep Industrial area. Arjun Singh though Corrupt but did good industrialization.\nNo new since '86""","Bhopal, India",754599145,ViratHind,0
2019-05-08 02:43:19,"b'Soviets paid Congress, CPI, CPI-M members even in Rajiv Gandhi era: CIA https://t.co/1B3QRGxc4G'","Bhopal, Madhya Pradesh",57852080,Rdsaksena,2
2019-05-08 02:41:38,b'If mani is lying ..congress must take him to court for defamation..',"Bhopal, Madhya Pradesh",57852080,Rdsaksena,0
2019-05-08 02:15:11,b'@jawharsircar You also denied to join congress or other secular party say will extend support from outside only',"Madhya Pradesh, India",1098072927461871616,GaganSh42697984,0
2019-05-08 01:06:34,b'@Murarisharmainc Jay Congress',"Madhya Pradesh, India",1120179299443793920,RavindraGhurai8,0
2019-05-08 01:04:03,"b'Just see what a liar Manmohan Singh is?? He and other Congress leaders claim is negated by Army now!!! @INCIndia @RahulGandhi @rssurjewala\n""No data of surgical strikes conducted before September 2016"": Army\nhttps://t.co/Jbyt2qItiL\n@IndianExpress'",Bhopal,173064517,mvnair212,4
2019-05-07 23:15:20,b'@aajtak May be all these corrupts  are recruited during congress era',"Bhopal, India",2297911957,JagdishK1948,0
2019-05-07 21:12:54,b'@Supriya23bh I have been in rohtak roadshow of @priyankagandhi there were only 5% congress workers but 95% were the common young people like me and there was tremendous energy',"Madhya Pradesh, India",3221946858,RajputanaGreat,0
2019-05-07 21:12:16,b'I have been in rohtak roadshow of @priyankagandhi there were only 5% congress workers but 95% were the common young people like me and there was tremendous energy\n\n#RahulonABP',"Madhya Pradesh, India",3221946858,RajputanaGreat,0
2019-05-07 21:10:52,b'I have been in rohtak roadshow of @priyankagandhi there were only 5% congress workers but 95% were the common young people like me and there was tremendous energy\n#ModiTohGaya',"Madhya Pradesh, India",3221946858,RajputanaGreat,0
2019-05-07 20:28:22,"b'@aditigjain She was denied ticket in 2014 by the BJP and then contested election on Congress ticket from Bilaspur, Chattisharh. \n\nShe knows #Nepotism does not works in #AtalAdwani party. \n\n#AayegaTohModiHi #ModiHiAayega #HarDilMeiModi'","Bhopal, India",129716807,niranjanvivek,0
2019-05-07 20:01:01,b'@jawharsircar Just like you doing for congress',"madhya pradesh, India",823158172676407296,TrollerAnurag,0
2019-05-07 19:29:26,"b'@ToTheePoint @SundaramChitra @narendramodi @narendramodi_in @PMOIndia @BJP4India @RadhamohanBJP @AgriGoI @smritiirani @AmitShah @arunjaitley @ECISVEEP @INCIndia Sometimes I really pity for the public. Even though after knowing the fact that their property has been looted by Congress for years, still voting them. One kind of Emotional sympathy ..  I asked many of my Muslim friends why do you hate Modi ... Their answer is Like that .. \xf0\x9f\xa4\x94'","Madhya Pradesh, India",1074236233390256128,prarabdha24,0
2019-05-07 19:28:43,b'Madhya Pradesh ex-CM Shivraj Chouhan wanted proof of loan waiver. Cong dumps documents at home via @htTweets https://t.co/mjD2eV2SIJ',"Bhopal, India",984356741054791680,hadhai_yaar,0
2019-05-07 19:25:34,"b'@narendramodi ji can you tell me one thing what @BJP4India @BJP4MP gave to Bhopal? \n\nAll youngsters goes to majorly to NCR Or pune for jobs.  because Practically no jobs in Bhopal.\nEarlier I used hindu Hindu but...\n\nPS : I never voted for Congress in my life not even in 84, 85.'","Bhopal, India",754599145,ViratHind,0
2019-05-07 19:24:17,"b'@ToTheePoint @SundaramChitra @narendramodi @narendramodi_in @PMOIndia @BJP4India @RadhamohanBJP @AgriGoI @smritiirani @AmitShah @arunjaitley @ECISVEEP Sir, their Win in Madhya Pradesh is not a victory because BJP MP has done major mistakes while choosing the candidates. 5 seats with alliance is not a big majority. At least people should know the nature of Congress and need to keep them away .. this is most important ...'","Madhya Pradesh, India",1074236233390256128,prarabdha24,2
2019-05-07 18:34:15,b'@DipanshuR07 @RahulGandhi @INCIndia @priyankagandhi Bro if they start seeking votes in name of Rahul Gandhi ...they will be vanished from India  politics .... \n#congress_party_the',"Jabalpur, India",214519699,kulkarniharsh99,0
2019-05-07 17:56:25,b'@vivekagnihotri Congress',"Madhya Pradesh, India",878974345372082176,deeptimishra02,0
2019-05-07 17:37:49,b'Modi\xe2\x80\x99s comment on Rajiv Gandhi is \xe2\x80\x98obscene\xe2\x80\x99: Congress affidavit in Supreme Court https://t.co/AoJq164HOY PM Modi calling Rajiv Chor No 1 \xe2\x80\x98Obscene\xe2\x80\x99 &amp; Rahul calling Chore \xe2\x80\x98OK\xe2\x80\x99?',Bhopal (India),123551051,rvinpandya,0
2019-05-07 17:23:19,"b""Congress's problem is not just Pappu. It's a whole flock of loathsome self styled strategists that the clown prince has gathered around him. God bless opposition in India. It never appeared so week and rudderless  before. https://t.co/qin8XzPLOi""","Bhopal, India",117339653,pkundra,0
2019-05-07 17:22:03,"b""Arun Jaitley calls Congress party 'cry baby', says model code of conduct cannot encroach right to free speech - Times of India https://t.co/frbJRwyK3j""",Bhopal (India),123551051,rvinpandya,0
2019-05-07 16:54:10,b'@AmitShah @htTweets Congress giving money in every constituenty in jharkhand sir.... please look into that',"madhya pradesh, India",823158172676407296,TrollerAnurag,0
2019-05-07 16:29:55,b'Door to door Campaigning for Congress candidate Shri Digvijay Singhji in Adarsh Society ward no.58. Narela one of the focused constituency  of Bhopal.  Each and every vote given to Congress strengthens the belief in... https://t.co/paUKMIH5y1',"Bhopal, India",75964230,tusharskulkarni,0
2019-05-07 16:21:39,"b""In these dark times, as Mr. Modi stoops to new lows of 'Hate Politics',\nCongress' inherent colours of Love, Peace and Compassion gleam.\n#ModiTohGaya https://t.co/YPWGJsLQAG""",Madhya Pradesh,1579768568,NSUIMP,20
2019-05-07 15:53:26,"b'Now, its understandable why there is some connivance going on to defame CJI. He is so straight forward. Congress is going to pay a hefty amount 4 that in upcoming future in Court Of People @aajtak @ZeeNews @ndtv @AKTKadmin @BJP4India #BharatKaGarvModi #RajivGandhiChorHai https://t.co/EzthBVrZ88'","Bhopal, India",976376400541200384,Mridult3,0
2019-05-07 15:32:10,b'PM Modi dug a pit and waited. Congress party jumped right into it https://t.co/kHveciLiT2',"Madhya Pradesh, India",104722038,vikram983,0
2019-05-07 15:00:51,b'@Payal_Rohatgi it\xe2\x80\x99s not highlighted becoz it\xe2\x80\x99s related to Muslim and congress ruled state \n\nPlz @VasundharaBJP ji @ChouhanShivraj ji \n\nTake a look and give justice to her... https://t.co/t8wb1iAE0b',"Madhya Pradesh, India",930797447424569344,vikaswebexpert,1
2019-05-07 13:59:19,b'Read please https://t.co/DFTHh4ZMP8',"Madhya Pradesh, India",104722038,vikram983,0
2019-05-07 13:51:52,b'What you think \xf0\x9f\xa4\x94 who would be win this election \xf0\x9f\x97\xb3 CONGRESS or a BJP\n\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n\nTell me what you think ?? https://t.co/wgDI2OwrXn',,1125699208835739648,Deepans24898900,0
2019-05-07 13:38:27,"b""Money Laundering Case: ED Attaches Over Rs 89 Lakh Cash Seized From Congress Leader's Nephew - NDTV https://t.co/5XZ0eNOGvX""",Bhopal,173064517,mvnair212,3
2019-05-07 13:34:54,"b""@republic Everybody in m.p knows this. That's why congress is in trouble in loksabha election having gov bt winning merely 5-6 seats n moreover the chambal region where they gained from SC/StT atrocities act now also backfiring them.""","Madhya Pradesh, India",1096472453239341056,ShivamS08910239,0
2019-05-07 13:28:31,b'@ShashiTharoor We will discuss about @narendramodi decisive powers later on. \n\nInitially @INCIndia committed many mistakes.\nExhibit A : making #SoniaGandhi as Congress President \nExhibit B: making #Soniaganghi as UPA chairperson ...\nMany more exhibits to come...\n\nAnything you want to say on it.',"Madhya Pradesh, India",1074236233390256128,prarabdha24,0
2019-05-07 13:19:54,b'A tight slap to shivraj singh chouhan lies @INCIndia @INCMP @OfficeOfKNath \xf0\x9f\x99\x8fhttps://t.co/SrWgNQAtiA',"Bhopal, India",988757374377771009,HatimAl02002008,0
2019-05-07 12:47:26,b'@narendramodi @sambitswaraj @PMOIndia \n\nPlease bring sambit Patra in national debates on TV . \n\nWe need somene who can defeat in words to Congress',"Madhya Pradesh, India",1094257655466446849,Amitsol01349378,0
2019-05-07 12:42:34,"b""@sakshijoshii BJP has also said chor to Rajeev Gandhi for taking advantage in election until he did not get clean chit from court. So why can't Congress call Modi chor until he also did not get clean chit.""","Bhopal, India",876749349816086528,AkashYadav7882,0
2019-05-07 12:25:02,"b'LIVE: Congress President @RahulGandhi addresses public meeting in Purulia, West Bengal. #AbHogaNyay https://t.co/PizqaTD1Qw'","Vidisha, India",97167955,amiteshdubey,0
2019-05-07 11:48:22,"b""Many like me care about a wrong image of Rajiv pappu created by congress n it's eco system so yes he must speak about Number one chor ! https://t.co/Dy90rjQk25""","Madhya Pradesh, India",1064897198729519104,TheRathore3,1
2019-05-07 11:45:52,"b""Ex MP CM Shivraj had been accusing Kamal Nath govt of not waiving farmers' loan during his campaign speeches for #LokSabhaElections2019 \n\nToday, #Congress leaders went to his bungalow &amp; handed him copies of 21 lakh farm loan waiver certificates.\n\nShivraj looked stumped! https://t.co/zdBcgGQMVC""","Bhopal, India",61525032,tohidivity,452
2019-05-07 10:59:32,b'@anuview7 Only on Congress.\nMirchi lagna jayej h\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x82\n\n@RahulGandhi',Bhopal,3227177011,Sahu123437,0
2019-05-07 10:47:15,b'congress taking us back to dark ages..tantra mantra openly to influence the voters of Bhopal...i refuse to be at the receiving end of this mumbo jumbo..can some bjp brass arrangr yo get the same stalled through a police report.?? https://t.co/sze4oLVk6K',"Bhopal, Madhya Pradesh",57852080,Rdsaksena,0
2019-05-07 10:32:14,"b'@Dayweekaa @ANI Congress ruled this country more than fifty years, what happened?did you take katora?'",bhopal india.,4141014496,manojra78425282,0
2019-05-07 10:05:39,b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb3CONGRESS BUILT INDIA SO PLEASE VOTE FOR CONGRESS https://t.co/ftLdMyp5vP',"Madhya Pradesh, India",1120238020454539265,AzadPandit52,0
2019-05-07 09:58:12,b'Congress lurches towards Hindutva; 7000 saints to campaign for Digvijaya Singh - https://t.co/tNNUUhFhbI #GoogleAlerts',"Bhopal, Madhya Pradesh, India",17752903,ndsharma,0
2019-05-07 09:34:09,b'Don\xe2\x80\x99t go by d tactical doubts created by Congress/Mahagathbandhan &amp; it\xe2\x80\x99s hidden tools in media &amp; intel world\n\n@narendramodi HAS WON 2019\n\nEven Muslims voted substantially 4 him. Let 23 May speak.\n\n#HarDilMeiModi #ParshuramJayanti #AkshayaTritiya \n@RahulGandhi @IndiaToday https://t.co/iglcNqYXqH',"Vidisha, India",842310019399995392,SumanSonivds,0
2019-05-07 09:31:36,"b'Congress condemned and insulted one of the greatest patriots Veer Savarkar even after his death.But today if @Modi criticized #RajivGandhi after his death, these so called liberals r denouncing Modi. Why? Does only #TukdeTukdeGang &amp; @INC have freedom of Speech?#HarDilMeiModi'","Vidisha, India",842310019399995392,SumanSonivds,0
2019-05-07 09:24:03,"b""incessant peddling of the \xe2\x80\x98Chowkidar Chor Hai\xe2\x80\x99 slogan against a democratically elected Prime Minister with an impeccable record and many such tactics were dealt a smashing blow when PM Modi reminded the Congress recently about how their fallacious \xe2\x80\x98Mr Clean'Rajiv Gandhi was""","Bhopal, India",843751992,BoseDevanjanbjp,0
2019-05-07 09:24:02,"b'Stung by Rajiv Gandhi\xe2\x80\x99s corruption and incompetence being debated, Congress resorts to spreading abhorrent fake news on PM Modi.The months of negative campaigning against PM Modi by Congress, the constant use of derogatory jibes and remarks,'","Bhopal, India",843751992,BoseDevanjanbjp,0
2019-05-07 08:57:53,"b'Has the congress suddenly lost respect for terrorists ?? not heard.. osama ji, laden saheb etc for a long time !!'","Bhopal, Madhya Pradesh",57852080,Rdsaksena,0
2019-05-07 08:51:15,b'@DrRashmiSingh5 @RahulGandhi @INCIndia @INCMP @OfficeOfKNath @ASinghINC @JM_Scindia @priyankagandhi Jay congress',"Madhya Pradesh, India",863076070911770626,KripashankarSen,0
2019-05-07 08:25:53,b'@iAnkurSingh @sampitroda Or kitna giregi Congress https://t.co/KZHkmjt2n4',"Madhya Pradesh, India",878974345372082176,deeptimishra02,1
2019-05-07 08:10:17,b'@Vishalk8757 @abpnewstv Congress ka supporter kon h\xf0\x9f\xa4\x94\xf0\x9f\x98\x82... bjp ko lapeto to congressi ho jate h kya? Bhakt will always be bhakt.... hum bhi ram k bhakt h but tunhare jese ram naam leke unka political mileage ni lete',"Bhopal, India",786989527101419520,__prtk,0
2019-05-07 06:50:37,"b""#SadhuVsSadhvi in #Bhopal. Sadhus perform hawan for the victory of #Congress candidate @digvijaya_28 against #BJP\n's @SadhviPragya_MP.\n#MadhyaPradesh #LokSabhaElections2019 https://t.co/dwai5TvO5n""","Bhopal, India",327253387,anilscribe,0
2019-05-07 06:39:03,b'#is twiter helping congress...https://t.co/s1uO7p7kOt',"Jabalpur, India",1038355933229805568,KingSourabh4,0
2019-05-07 06:16:47,b'List of 21 lakh farmers handed to former CM Shivraj by\xc2\xa0Congress https://t.co/jWMfTirFxi',"Bhopal, India",868007548586274816,DBhaskarHindi,0
2019-05-07 05:52:29,b'Congress leader shashi tharoor distributing money to a\xc2\xa0crowd https://t.co/Ch9aKiwANu',"Bhopal, India",868007548586274816,DBhaskarHindi,0
2019-05-07 05:33:31,b'@funnydrugs Congress ki fingring \xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Madhya Pradesh, India",1088106532594540544,IArnavtuber,0
2019-05-07 05:26:06,b'@JM_Scindia Very good mere Sher congress party Best',"Rewa, India",1107516096741933056,Sandeep83867766,0
2019-05-07 05:13:32,"b""@Vivek74515583 @divyaspandana And how come Sonia was not with him in this particular event,wheras she was always with Rajiv Gandhi in all his public meetings and  gatherings?\nNot only Sonia,no other Congress leader was with him. \nIt seems all congressis knew but only Rajiv Gandhi didn't and paid with his life""","Bhopal , India",2275694203,ajitmtambe,0
2019-05-07 04:59:27,b'@RahulRa15111737 @Rajeshkaul15A @PiyushGoyal dont worry vote for RAHUL GANDHI JI\n..ALP CBT 2 result cancel nhi kiya isliye i gave vote to congress',BHOPAL,1109749479354306565,rahulonkar6,1
2019-05-07 04:59:13,"b'@Abhay_123 @arungiri @unknown_indian @AdityaMenon22 @aman_diol Nope, congress at best can win 22. Most likely, It would win between 14 and 18'","Bhopal, India",4787733560,tonymisra,0
2019-05-07 04:57:28,"b""@arungiri @unknown_indian @AdityaMenon22 @aman_diol They've come in large numbers to vote for Congress, the end result on the 23rd would shock BJP in MP.""","Bhopal, India",4787733560,tonymisra,0
2019-05-07 04:39:26,b'@INCMP Jai Congress',"Khategaon, India",909809973630291968,ngurjar_inc,0
2019-05-07 04:33:52,b'List of Corruption Scams and Scandals in India under Congress Rule | My India https://t.co/iigaA7s76T via  rLQXLHTn6HvkWlBrD0Qs8stL9 https://t.co/c7s1f496F5',"Bhopal, India",3262818571,mohitagrawal075,1
2019-05-07 04:12:41,"b""SC allows Congress to place on record EC's clean chits to Modi, Shah - https://t.co/Z0ugsnmxqQ #GoogleAlerts""","Bhopal, Madhya Pradesh, India",17752903,ndsharma,0
